Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,16,158.7371263934712,23520111,CEM,"[ 5.12      , -0.94048593, -1.19726861, -5.12      , -4.22857193, -2.0311627 , -5.12      ,  1.88924686, -0.76883638,  4.0052005 ]"
1,32,151.45761588356478,23520111,CEM,"[ 4.95796997,  5.12      ,  0.44233845,  0.0651557 , -2.89568551, -1.17574506,  0.09936312,  5.12      , -5.12      , -0.02665569]"
2,48,139.85850500069276,23520111,CEM,"[ 4.94923806,  3.53243065, -3.13986714, -0.83266156, -1.20164958, -1.97767111, -5.12      ,  2.89512173, -2.87729413,  0.04568645]"
3,64,139.85850500069276,23520111,CEM,"[ 4.94923806,  3.53243065, -3.13986714, -0.83266156, -1.20164958, -1.97767111, -5.12      ,  2.89512173, -2.87729413,  0.04568645]"
4,80,139.85850500069276,23520111,CEM,"[ 4.94923806,  3.53243065, -3.13986714, -0.83266156, -1.20164958, -1.97767111, -5.12      ,  2.89512173, -2.87729413,  0.04568645]"
5,96,120.37515374610591,23520111,CEM,"[ 5.12      , -0.18535727, -0.81555666,  1.27434868, -0.13097849, -3.04304682, -0.60614146,  1.62372999,  0.69805728, -0.98068268]"
6,112,120.37515374610591,23520111,CEM,"[ 5.12      , -0.18535727, -0.81555666,  1.27434868, -0.13097849, -3.04304682, -0.60614146,  1.62372999,  0.69805728, -0.98068268]"
7,128,120.37515374610591,23520111,CEM,"[ 5.12      , -0.18535727, -0.81555666,  1.27434868, -0.13097849, -3.04304682, -0.60614146,  1.62372999,  0.69805728, -0.98068268]"
8,144,99.42056481630561,23520111,CEM,"[ 1.85027124, -2.12028444, -0.88987911,  1.31393368, -0.86771651, -1.20843482, -1.16481482,  4.70613444, -3.07330707,  1.04236661]"
9,160,93.40906902410333,23520111,CEM,"[ 0.04990932,  2.0025299 , -3.95424943, -2.00257004, -0.24396383, -4.16937409, -1.9640435 ,  3.02039013, -1.37182348,  0.15704772]"
10,176,93.40906902410333,23520111,CEM,"[ 0.04990932,  2.0025299 , -3.95424943, -2.00257004, -0.24396383, -4.16937409, -1.9640435 ,  3.02039013, -1.37182348,  0.15704772]"
11,192,93.40906902410333,23520111,CEM,"[ 0.04990932,  2.0025299 , -3.95424943, -2.00257004, -0.24396383, -4.16937409, -1.9640435 ,  3.02039013, -1.37182348,  0.15704772]"
12,208,88.24644125751675,23520111,CEM,"[ 2.94964483,  1.98603777,  1.35120142,  0.08453355, -2.73502741, -1.19946066, -1.81652421,  3.18701911, -0.12050474,  0.06755507]"
13,224,88.24644125751675,23520111,CEM,"[ 2.94964483,  1.98603777,  1.35120142,  0.08453355, -2.73502741, -1.19946066, -1.81652421,  3.18701911, -0.12050474,  0.06755507]"
14,240,88.24644125751675,23520111,CEM,"[ 2.94964483,  1.98603777,  1.35120142,  0.08453355, -2.73502741, -1.19946066, -1.81652421,  3.18701911, -0.12050474,  0.06755507]"
15,256,84.17565356070094,23520111,CEM,"[ 2.04786875,  1.19826516, -0.03585629,  0.14494325, -0.52406241, -1.69199073, -2.03005812,  3.19139299, -0.7836612 ,  0.96599438]"
16,272,84.17565356070094,23520111,CEM,"[ 2.04786875,  1.19826516, -0.03585629,  0.14494325, -0.52406241, -1.69199073, -2.03005812,  3.19139299, -0.7836612 ,  0.96599438]"
17,288,84.17565356070094,23520111,CEM,"[ 2.04786875,  1.19826516, -0.03585629,  0.14494325, -0.52406241, -1.69199073, -2.03005812,  3.19139299, -0.7836612 ,  0.96599438]"
18,304,84.17565356070094,23520111,CEM,"[ 2.04786875,  1.19826516, -0.03585629,  0.14494325, -0.52406241, -1.69199073, -2.03005812,  3.19139299, -0.7836612 ,  0.96599438]"
19,320,74.17112644616192,23520111,CEM,"[ 2.84957878, -0.04242064, -0.18504222,  1.31676893, -0.10253949, -0.30022799, -1.04910128,  3.91090643,  1.0074224 ,  0.16709209]"
20,336,74.17112644616192,23520111,CEM,"[ 2.84957878, -0.04242064, -0.18504222,  1.31676893, -0.10253949, -0.30022799, -1.04910128,  3.91090643,  1.0074224 ,  0.16709209]"
21,352,74.17112644616192,23520111,CEM,"[ 2.84957878, -0.04242064, -0.18504222,  1.31676893, -0.10253949, -0.30022799, -1.04910128,  3.91090643,  1.0074224 ,  0.16709209]"
22,368,68.31820981302315,23520111,CEM,"[ 3.02431432,  0.13382121, -0.30338011, -0.00512351, -0.37019165, -0.86893714, -1.04471505,  3.07718304,  1.19863968,  0.99770704]"
23,384,68.31820981302315,23520111,CEM,"[ 3.02431432,  0.13382121, -0.30338011, -0.00512351, -0.37019165, -0.86893714, -1.04471505,  3.07718304,  1.19863968,  0.99770704]"
