Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,128,10.364508156671313,23520110,CEM,"[ 136.40238568, -133.85737544]"
1,256,1.194645877580538,23520110,CEM,"[ -7.16894234, -45.83866317]"
2,384,0.31348557612592165,23520110,CEM,"[-16.26247214,  12.81014757]"
3,512,0.31348557612592165,23520110,CEM,"[-16.26247214,  12.81014757]"
4,640,0.31348557612592165,23520110,CEM,"[-16.26247214,  12.81014757]"
5,768,0.31348557612592165,23520110,CEM,"[-16.26247214,  12.81014757]"
6,896,0.31348557612592165,23520110,CEM,"[-16.26247214,  12.81014757]"
7,1024,0.31348557612592165,23520110,CEM,"[-16.26247214,  12.81014757]"
8,1152,0.31348557612592165,23520110,CEM,"[-16.26247214,  12.81014757]"
9,1280,0.31348557612592165,23520110,CEM,"[-16.26247214,  12.81014757]"
10,1408,0.31348557612592165,23520110,CEM,"[-16.26247214,  12.81014757]"
11,1536,0.31348557612592165,23520110,CEM,"[-16.26247214,  12.81014757]"
12,1664,0.2610317235896257,23520110,CEM,"[ 15.3821016 , -21.85874409]"
13,1792,0.2610317235896257,23520110,CEM,"[ 15.3821016 , -21.85874409]"
14,1920,0.2610317235896257,23520110,CEM,"[ 15.3821016 , -21.85874409]"
15,2000,0.2610317235896257,23520110,CEM,"[ 15.3821016 , -21.85874409]"
