Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,128,0.3180959937734539,23520109,DE,"[0.49379643, 0.27250887]"
1,256,0.19557664702541666,23520109,DE,"[ 0.43439238, -0.08294519]"
2,384,0.17913927024637094,23520109,DE,"[-0.0275376 ,  0.42235169]"
3,512,0.10495964509314681,23520109,DE,"[0.29979241, 0.12281758]"
4,640,0.10495964509314681,23520109,DE,"[0.29979241, 0.12281758]"
5,768,0.03022374254462708,23520109,DE,"[-0.17356518, -0.00994345]"
6,896,0.024140078351459343,23520109,DE,"[0.02858557, 0.15271851]"
7,1024,0.013088545874580528,23520109,DE,"[-0.05648715,  0.09948742]"
8,1152,0.013088545874580528,23520109,DE,"[-0.05648715,  0.09948742]"
9,1280,0.006197518825872529,23520109,DE,"[0.07435391, 0.02586531]"
10,1408,0.006197518825872529,23520109,DE,"[0.07435391, 0.02586531]"
11,1536,0.0033895148729332627,23520109,DE,"[-0.0275376 ,  0.05129518]"
12,1664,0.0008020828977603483,23520109,DE,"[-0.0271656 ,  0.00800705]"
13,1792,0.0008020828977603483,23520109,DE,"[-0.0271656 ,  0.00800705]"
14,1920,0.0008020828977603483,23520109,DE,"[-0.0271656 ,  0.00800705]"
15,2000,0.0008020828977603483,23520109,DE,"[-0.0271656 ,  0.00800705]"
