Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,16,67.8214528615636,23520111,DE,"[ 3.61761519,  0.06377915,  0.16367966, -2.78472477,  1.12400692, -2.0423174 , -0.3552335 ,  1.22299746, -4.09968682, -4.80468154]"
1,32,56.78496331139585,23520111,DE,"[-1.35905737,  2.30780656,  1.9516699 ,  3.18192754,  3.62267473, -2.0423174 , -0.17536559, -1.62520315, -3.88473324,  0.78756191]"
2,48,42.999654766780644,23520111,DE,"[ 2.17930719, -0.96624332,  2.59315899,  1.29148303,  3.2669043 , -0.34270368, -0.93783391,  0.60517581,  3.23537402, -2.53391437]"
3,64,42.999654766780644,23520111,DE,"[ 2.17930719, -0.96624332,  2.59315899,  1.29148303,  3.2669043 , -0.34270368, -0.93783391,  0.60517581,  3.23537402, -2.53391437]"
4,80,42.999654766780644,23520111,DE,"[ 2.17930719, -0.96624332,  2.59315899,  1.29148303,  3.2669043 , -0.34270368, -0.93783391,  0.60517581,  3.23537402, -2.53391437]"
5,96,42.999654766780644,23520111,DE,"[ 2.17930719, -0.96624332,  2.59315899,  1.29148303,  3.2669043 , -0.34270368, -0.93783391,  0.60517581,  3.23537402, -2.53391437]"
6,112,42.999654766780644,23520111,DE,"[ 2.17930719, -0.96624332,  2.59315899,  1.29148303,  3.2669043 , -0.34270368, -0.93783391,  0.60517581,  3.23537402, -2.53391437]"
7,128,42.999654766780644,23520111,DE,"[ 2.17930719, -0.96624332,  2.59315899,  1.29148303,  3.2669043 , -0.34270368, -0.93783391,  0.60517581,  3.23537402, -2.53391437]"
8,144,42.999654766780644,23520111,DE,"[ 2.17930719, -0.96624332,  2.59315899,  1.29148303,  3.2669043 , -0.34270368, -0.93783391,  0.60517581,  3.23537402, -2.53391437]"
9,160,42.999654766780644,23520111,DE,"[ 2.17930719, -0.96624332,  2.59315899,  1.29148303,  3.2669043 , -0.34270368, -0.93783391,  0.60517581,  3.23537402, -2.53391437]"
10,176,21.930710611586857,23520111,DE,"[-1.4026165 , -0.76806402,  2.22649849, -0.37763183,  3.1566365 , -0.46656987,  1.67322919, -0.67223394,  0.33429446, -0.85332603]"
11,192,21.930710611586857,23520111,DE,"[-1.4026165 , -0.76806402,  2.22649849, -0.37763183,  3.1566365 , -0.46656987,  1.67322919, -0.67223394,  0.33429446, -0.85332603]"
12,208,21.930710611586857,23520111,DE,"[-1.4026165 , -0.76806402,  2.22649849, -0.37763183,  3.1566365 , -0.46656987,  1.67322919, -0.67223394,  0.33429446, -0.85332603]"
13,224,21.930710611586857,23520111,DE,"[-1.4026165 , -0.76806402,  2.22649849, -0.37763183,  3.1566365 , -0.46656987,  1.67322919, -0.67223394,  0.33429446, -0.85332603]"
14,240,21.141739374457522,23520111,DE,"[ 0.23695018, -0.46720404, -3.40765735, -1.29887084,  1.00020621,  1.89835853,  1.08600219, -0.99028714,  0.64043418,  0.62746905]"
15,256,21.141739374457522,23520111,DE,"[ 0.23695018, -0.46720404, -3.40765735, -1.29887084,  1.00020621,  1.89835853,  1.08600219, -0.99028714,  0.64043418,  0.62746905]"
16,272,19.55450127246632,23520111,DE,"[-0.54804645, -0.07515427,  1.61583966, -0.89268329,  2.03005681, -2.77999124,  1.7986344 , -0.81559698, -0.04501962,  0.29813435]"
