Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,128,88.55114245264693,23520108,DE,"[ -63.2217745 ,   41.88609814,  132.23446675,   30.33381705,   61.38939266, -210.38571161,   36.7341062 ,  506.26688229,   95.52966997,  106.07184873]"
1,256,88.55114245264693,23520108,DE,"[ -63.2217745 ,   41.88609814,  132.23446675,   30.33381705,   61.38939266, -210.38571161,   36.7341062 ,  506.26688229,   95.52966997,  106.07184873]"
2,384,88.55114245264693,23520108,DE,"[ -63.2217745 ,   41.88609814,  132.23446675,   30.33381705,   61.38939266, -210.38571161,   36.7341062 ,  506.26688229,   95.52966997,  106.07184873]"
3,512,88.55114245264693,23520108,DE,"[ -63.2217745 ,   41.88609814,  132.23446675,   30.33381705,   61.38939266, -210.38571161,   36.7341062 ,  506.26688229,   95.52966997,  106.07184873]"
4,640,60.311762439837175,23520108,DE,"[-63.30928516, 291.63805039, 236.22804869,  65.63094505, 114.75773831, 144.36757456, 101.56082262, 205.41566422, -36.14887732,  15.6005602 ]"
5,768,60.311762439837175,23520108,DE,"[-63.30928516, 291.63805039, 236.22804869,  65.63094505, 114.75773831, 144.36757456, 101.56082262, 205.41566422, -36.14887732,  15.6005602 ]"
6,896,60.311762439837175,23520108,DE,"[-63.30928516, 291.63805039, 236.22804869,  65.63094505, 114.75773831, 144.36757456, 101.56082262, 205.41566422, -36.14887732,  15.6005602 ]"
7,1024,48.21245931255364,23520108,DE,"[  97.90707692,  -97.43424822,  124.75827591,  -52.15286496,  340.30731026,   80.77343993, -137.17424353,  -79.65619181,   48.62980578,  -40.3220938 ]"
8,1152,48.21245931255364,23520108,DE,"[  97.90707692,  -97.43424822,  124.75827591,  -52.15286496,  340.30731026,   80.77343993, -137.17424353,  -79.65619181,   48.62980578,  -40.3220938 ]"
9,1280,48.21245931255364,23520108,DE,"[  97.90707692,  -97.43424822,  124.75827591,  -52.15286496,  340.30731026,   80.77343993, -137.17424353,  -79.65619181,   48.62980578,  -40.3220938 ]"
10,1408,48.21245931255364,23520108,DE,"[  97.90707692,  -97.43424822,  124.75827591,  -52.15286496,  340.30731026,   80.77343993, -137.17424353,  -79.65619181,   48.62980578,  -40.3220938 ]"
