Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,128,4.60841505917136,23520116,CEM,"[ -77.72671959, -103.06877431]"
1,256,1.5248924964127386,23520116,CEM,"[31.38048872, -6.27912632]"
2,384,1.5248924964127386,23520116,CEM,"[31.38048872, -6.27912632]"
3,512,1.5248924964127386,23520116,CEM,"[31.38048872, -6.27912632]"
4,640,0.620248245009043,23520116,CEM,"[-0.76328981, 35.88297714]"
5,768,0.620248245009043,23520116,CEM,"[-0.76328981, 35.88297714]"
6,896,0.620248245009043,23520116,CEM,"[-0.76328981, 35.88297714]"
7,1024,0.620248245009043,23520116,CEM,"[-0.76328981, 35.88297714]"
8,1152,0.620248245009043,23520116,CEM,"[-0.76328981, 35.88297714]"
9,1280,0.620248245009043,23520116,CEM,"[-0.76328981, 35.88297714]"
10,1408,0.41094067905531795,23520116,CEM,"[-31.0058599 ,  -8.32821482]"
11,1536,0.39177970999244116,23520116,CEM,"[-18.14183649,  -9.38746036]"
12,1664,0.19051722472343513,23520116,CEM,"[-9.69198414,  3.7056558 ]"
13,1792,0.07707025206628637,23520116,CEM,"[6.33806756, 9.30653012]"
14,1920,0.07707025206628637,23520116,CEM,"[6.33806756, 9.30653012]"
15,2000,0.07707025206628637,23520116,CEM,"[6.33806756, 9.30653012]"
