Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,64,5.014989976140882,23520109,DE,"[0.88594372, 1.05776337]"
1,128,5.014989976140882,23520109,DE,"[0.88594372, 1.05776337]"
2,192,5.014989976140882,23520109,DE,"[0.88594372, 1.05776337]"
3,256,5.014989976140882,23520109,DE,"[0.88594372, 1.05776337]"
4,320,3.6427888565495863,23520109,DE,"[ 0.06215461, -1.09386885]"
5,384,3.6427888565495863,23520109,DE,"[ 0.06215461, -1.09386885]"
6,448,3.2385718425298506,23520109,DE,"[ 0.92077167, -0.96457702]"
7,512,0.3259818783352699,23520109,DE,"[0.0156134 , 0.03749659]"
8,576,0.3259818783352699,23520109,DE,"[0.0156134 , 0.03749659]"
9,640,0.3259818783352699,23520109,DE,"[0.0156134 , 0.03749659]"
10,704,0.3259818783352699,23520109,DE,"[0.0156134 , 0.03749659]"
11,768,0.3259818783352699,23520109,DE,"[0.0156134 , 0.03749659]"
12,832,0.3259818783352699,23520109,DE,"[0.0156134 , 0.03749659]"
13,896,0.3259818783352699,23520109,DE,"[0.0156134 , 0.03749659]"
14,960,0.3259818783352699,23520109,DE,"[0.0156134 , 0.03749659]"
15,1024,0.3259818783352699,23520109,DE,"[0.0156134 , 0.03749659]"
16,1088,0.3259818783352699,23520109,DE,"[0.0156134 , 0.03749659]"
17,1152,0.2012007535247342,23520109,DE,"[ 0.0178513 , -0.02640854]"
18,1216,0.2012007535247342,23520109,DE,"[ 0.0178513 , -0.02640854]"
19,1280,0.2012007535247342,23520109,DE,"[ 0.0178513 , -0.02640854]"
20,1344,0.2012007535247342,23520109,DE,"[ 0.0178513 , -0.02640854]"
21,1408,0.2012007535247342,23520109,DE,"[ 0.0178513 , -0.02640854]"
22,1472,0.2012007535247342,23520109,DE,"[ 0.0178513 , -0.02640854]"
23,1536,0.2012007535247342,23520109,DE,"[ 0.0178513 , -0.02640854]"
24,1600,0.08923215466897716,23520109,DE,"[-0.02107108,  0.00253603]"
25,1664,0.08923215466897716,23520109,DE,"[-0.02107108,  0.00253603]"
26,1728,0.08923215466897716,23520109,DE,"[-0.02107108,  0.00253603]"
27,1792,0.08923215466897716,23520109,DE,"[-0.02107108,  0.00253603]"
28,1856,0.08923215466897716,23520109,DE,"[-0.02107108,  0.00253603]"
29,1920,0.08923215466897716,23520109,DE,"[-0.02107108,  0.00253603]"
30,1984,0.018668060346179516,23520109,DE,"[-0.00439988,  0.00864624]"
31,2000,0.018668060346179516,23520109,DE,"[-0.00439988,  0.00864624]"
