Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,32,123.1100849041967,23520113,DE,"[-3.85041298,  2.97847316, -4.01405621, -2.01340616,  1.93230076, -2.18233485, -0.11798776,  2.91654706,  3.58487258, -1.70378563]"
1,64,123.1100849041967,23520113,DE,"[-3.85041298,  2.97847316, -4.01405621, -2.01340616,  1.93230076, -2.18233485, -0.11798776,  2.91654706,  3.58487258, -1.70378563]"
2,96,122.80547208390057,23520113,DE,"[ 0.44008334, -1.95703578,  3.92658821,  1.33932664, -2.64722587, -0.79186635,  2.88762844,  1.41872972,  0.92380097,  0.97922666]"
3,128,122.80547208390057,23520113,DE,"[ 0.44008334, -1.95703578,  3.92658821,  1.33932664, -2.64722587, -0.79186635,  2.88762844,  1.41872972,  0.92380097,  0.97922666]"
4,160,122.80547208390057,23520113,DE,"[ 0.44008334, -1.95703578,  3.92658821,  1.33932664, -2.64722587, -0.79186635,  2.88762844,  1.41872972,  0.92380097,  0.97922666]"
5,192,122.80547208390057,23520113,DE,"[ 0.44008334, -1.95703578,  3.92658821,  1.33932664, -2.64722587, -0.79186635,  2.88762844,  1.41872972,  0.92380097,  0.97922666]"
6,224,122.80547208390057,23520113,DE,"[ 0.44008334, -1.95703578,  3.92658821,  1.33932664, -2.64722587, -0.79186635,  2.88762844,  1.41872972,  0.92380097,  0.97922666]"
7,256,102.03509699695576,23520113,DE,"[ 2.11250243, -0.93929846,  1.11557938,  5.12      , -0.05510096,  4.98434265,  0.21910036, -0.98387582, -2.91121365,  4.0216262 ]"
8,288,102.03509699695576,23520113,DE,"[ 2.11250243, -0.93929846,  1.11557938,  5.12      , -0.05510096,  4.98434265,  0.21910036, -0.98387582, -2.91121365,  4.0216262 ]"
9,320,102.03509699695576,23520113,DE,"[ 2.11250243, -0.93929846,  1.11557938,  5.12      , -0.05510096,  4.98434265,  0.21910036, -0.98387582, -2.91121365,  4.0216262 ]"
10,352,102.03509699695576,23520113,DE,"[ 2.11250243, -0.93929846,  1.11557938,  5.12      , -0.05510096,  4.98434265,  0.21910036, -0.98387582, -2.91121365,  4.0216262 ]"
11,384,102.03509699695576,23520113,DE,"[ 2.11250243, -0.93929846,  1.11557938,  5.12      , -0.05510096,  4.98434265,  0.21910036, -0.98387582, -2.91121365,  4.0216262 ]"
12,416,102.03509699695576,23520113,DE,"[ 2.11250243, -0.93929846,  1.11557938,  5.12      , -0.05510096,  4.98434265,  0.21910036, -0.98387582, -2.91121365,  4.0216262 ]"
13,448,98.06197576218993,23520113,DE,"[ 1.98342208, -0.13900613, -1.0962196 , -2.18037274,  0.01134318, -0.22070753, -3.0733781 ,  3.06582079, -3.95941147,  3.55761499]"
14,480,98.06197576218993,23520113,DE,"[ 1.98342208, -0.13900613, -1.0962196 , -2.18037274,  0.01134318, -0.22070753, -3.0733781 ,  3.06582079, -3.95941147,  3.55761499]"
15,512,98.06197576218993,23520113,DE,"[ 1.98342208, -0.13900613, -1.0962196 , -2.18037274,  0.01134318, -0.22070753, -3.0733781 ,  3.06582079, -3.95941147,  3.55761499]"
16,544,98.06197576218993,23520113,DE,"[ 1.98342208, -0.13900613, -1.0962196 , -2.18037274,  0.01134318, -0.22070753, -3.0733781 ,  3.06582079, -3.95941147,  3.55761499]"
17,576,98.06197576218993,23520113,DE,"[ 1.98342208, -0.13900613, -1.0962196 , -2.18037274,  0.01134318, -0.22070753, -3.0733781 ,  3.06582079, -3.95941147,  3.55761499]"
18,608,94.97766762988421,23520113,DE,"[ 2.11250243,  2.05460811, -0.12247232,  2.06972939,  2.09994864,  1.1505814 ,  0.07697449,  2.4138652 , -2.99731709,  5.12      ]"
19,640,94.97766762988421,23520113,DE,"[ 2.11250243,  2.05460811, -0.12247232,  2.06972939,  2.09994864,  1.1505814 ,  0.07697449,  2.4138652 , -2.99731709,  5.12      ]"
20,672,94.97766762988421,23520113,DE,"[ 2.11250243,  2.05460811, -0.12247232,  2.06972939,  2.09994864,  1.1505814 ,  0.07697449,  2.4138652 , -2.99731709,  5.12      ]"
21,704,92.52936262773227,23520113,DE,"[-3.0616037 ,  2.05460811,  1.21061765,  0.04069488, -0.84980458,  1.1505814 , -1.48910203, -5.12      , -1.89153054, -0.98671526]"
22,736,92.52936262773227,23520113,DE,"[-3.0616037 ,  2.05460811,  1.21061765,  0.04069488, -0.84980458,  1.1505814 , -1.48910203, -5.12      , -1.89153054, -0.98671526]"
23,768,92.52936262773227,23520113,DE,"[-3.0616037 ,  2.05460811,  1.21061765,  0.04069488, -0.84980458,  1.1505814 , -1.48910203, -5.12      , -1.89153054, -0.98671526]"
24,800,92.52936262773227,23520113,DE,"[-3.0616037 ,  2.05460811,  1.21061765,  0.04069488, -0.84980458,  1.1505814 , -1.48910203, -5.12      , -1.89153054, -0.98671526]"
25,832,80.69306037537768,23520113,DE,"[ 1.98342208, -1.0130926 , -1.21692895,  0.94130713, -1.72536964, -0.22070753,  0.03607039,  5.12      ,  1.22881772, -0.11630294]"
26,864,80.69306037537768,23520113,DE,"[ 1.98342208, -1.0130926 , -1.21692895,  0.94130713, -1.72536964, -0.22070753,  0.03607039,  5.12      ,  1.22881772, -0.11630294]"
27,896,80.69306037537768,23520113,DE,"[ 1.98342208, -1.0130926 , -1.21692895,  0.94130713, -1.72536964, -0.22070753,  0.03607039,  5.12      ,  1.22881772, -0.11630294]"
28,928,80.69306037537768,23520113,DE,"[ 1.98342208, -1.0130926 , -1.21692895,  0.94130713, -1.72536964, -0.22070753,  0.03607039,  5.12      ,  1.22881772, -0.11630294]"
29,960,80.69306037537768,23520113,DE,"[ 1.98342208, -1.0130926 , -1.21692895,  0.94130713, -1.72536964, -0.22070753,  0.03607039,  5.12      ,  1.22881772, -0.11630294]"
30,992,80.69306037537768,23520113,DE,"[ 1.98342208, -1.0130926 , -1.21692895,  0.94130713, -1.72536964, -0.22070753,  0.03607039,  5.12      ,  1.22881772, -0.11630294]"
31,1024,80.69306037537768,23520113,DE,"[ 1.98342208, -1.0130926 , -1.21692895,  0.94130713, -1.72536964, -0.22070753,  0.03607039,  5.12      ,  1.22881772, -0.11630294]"
32,1056,80.69306037537768,23520113,DE,"[ 1.98342208, -1.0130926 , -1.21692895,  0.94130713, -1.72536964, -0.22070753,  0.03607039,  5.12      ,  1.22881772, -0.11630294]"
33,1088,80.69306037537768,23520113,DE,"[ 1.98342208, -1.0130926 , -1.21692895,  0.94130713, -1.72536964, -0.22070753,  0.03607039,  5.12      ,  1.22881772, -0.11630294]"
34,1120,80.69306037537768,23520113,DE,"[ 1.98342208, -1.0130926 , -1.21692895,  0.94130713, -1.72536964, -0.22070753,  0.03607039,  5.12      ,  1.22881772, -0.11630294]"
35,1152,80.69306037537768,23520113,DE,"[ 1.98342208, -1.0130926 , -1.21692895,  0.94130713, -1.72536964, -0.22070753,  0.03607039,  5.12      ,  1.22881772, -0.11630294]"
36,1184,80.69306037537768,23520113,DE,"[ 1.98342208, -1.0130926 , -1.21692895,  0.94130713, -1.72536964, -0.22070753,  0.03607039,  5.12      ,  1.22881772, -0.11630294]"
37,1216,80.69306037537768,23520113,DE,"[ 1.98342208, -1.0130926 , -1.21692895,  0.94130713, -1.72536964, -0.22070753,  0.03607039,  5.12      ,  1.22881772, -0.11630294]"
