Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,32,4.151380481017476,23520112,DE,"[ -34.40968304, -109.01655334]"
1,64,4.151380481017476,23520112,DE,"[ -34.40968304, -109.01655334]"
2,96,1.5430537198189713,23520112,DE,"[-19.47473588, -60.87064919]"
3,128,1.5430537198189713,23520112,DE,"[-19.47473588, -60.87064919]"
4,160,1.5430537198189713,23520112,DE,"[-19.47473588, -60.87064919]"
5,192,0.9079299041900136,23520112,DE,"[-34.40968304, -48.68722745]"
6,224,0.9079299041900136,23520112,DE,"[-34.40968304, -48.68722745]"
7,256,0.9079299041900136,23520112,DE,"[-34.40968304, -48.68722745]"
8,288,0.9079299041900136,23520112,DE,"[-34.40968304, -48.68722745]"
9,320,0.9079299041900136,23520112,DE,"[-34.40968304, -48.68722745]"
10,352,0.4835412853380475,23520112,DE,"[ 27.87390423, -12.45173953]"
11,384,0.4835412853380475,23520112,DE,"[ 27.87390423, -12.45173953]"
12,416,0.12676152900606152,23520112,DE,"[ 0.18907437, 18.10385934]"
13,448,0.12676152900606152,23520112,DE,"[ 0.18907437, 18.10385934]"
14,480,0.12676152900606152,23520112,DE,"[ 0.18907437, 18.10385934]"
15,512,0.12676152900606152,23520112,DE,"[ 0.18907437, 18.10385934]"
16,544,0.0992961640925274,23520112,DE,"[-9.26712588, -4.93559528]"
17,576,0.0992961640925274,23520112,DE,"[-9.26712588, -4.93559528]"
18,608,0.0992961640925274,23520112,DE,"[-9.26712588, -4.93559528]"
19,640,0.0992961640925274,23520112,DE,"[-9.26712588, -4.93559528]"
20,672,0.0992961640925274,23520112,DE,"[-9.26712588, -4.93559528]"
21,704,0.0992961640925274,23520112,DE,"[-9.26712588, -4.93559528]"
22,736,0.0992961640925274,23520112,DE,"[-9.26712588, -4.93559528]"
23,768,0.0992961640925274,23520112,DE,"[-9.26712588, -4.93559528]"
24,800,0.0992961640925274,23520112,DE,"[-9.26712588, -4.93559528]"
25,832,0.0992961640925274,23520112,DE,"[-9.26712588, -4.93559528]"
26,864,0.09610414938033629,23520112,DE,"[-6.68612832, -0.14504068]"
27,896,0.05660516111867708,23520112,DE,"[0.08870868, 8.51215725]"
28,928,0.05660516111867708,23520112,DE,"[0.08870868, 8.51215725]"
29,960,0.05660516111867708,23520112,DE,"[0.08870868, 8.51215725]"
30,992,0.05660516111867708,23520112,DE,"[0.08870868, 8.51215725]"
31,1024,0.05660516111867708,23520112,DE,"[0.08870868, 8.51215725]"
32,1056,0.05660516111867708,23520112,DE,"[0.08870868, 8.51215725]"
33,1088,0.05660516111867708,23520112,DE,"[0.08870868, 8.51215725]"
34,1120,0.05660516111867708,23520112,DE,"[0.08870868, 8.51215725]"
35,1152,0.05660516111867708,23520112,DE,"[0.08870868, 8.51215725]"
36,1184,0.05660516111867708,23520112,DE,"[0.08870868, 8.51215725]"
37,1216,0.05660516111867708,23520112,DE,"[0.08870868, 8.51215725]"
38,1248,0.05660516111867708,23520112,DE,"[0.08870868, 8.51215725]"
39,1280,0.05660516111867708,23520112,DE,"[0.08870868, 8.51215725]"
40,1312,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
41,1344,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
42,1376,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
43,1408,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
44,1440,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
45,1472,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
46,1504,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
47,1536,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
48,1568,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
49,1600,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
50,1632,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
51,1664,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
52,1696,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
53,1728,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
54,1760,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
55,1792,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
56,1824,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
57,1856,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
58,1888,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
59,1920,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
60,1952,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
61,1984,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
62,2000,0.006870440156788171,23520112,DE,"[-0.02038521, -0.16327502]"
