Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,64,183655.74382554248,23520111,CEM,"[ 5.00889331,  2.3956359 , -4.54076353,  1.81919061, -5.        , -0.88345424, -0.69722735,  2.54521932, -2.60045125,  0.96911606]"
1,128,170745.5553475274,23520111,CEM,"[ 2.960365  ,  1.76358852, -5.        ,  4.06911406, -4.80657643,  0.16699513, -3.08132083,  3.27212777,  0.12587076, -3.24978823]"
2,192,146742.59337122054,23520111,CEM,"[ 0.68765768,  0.17089433, -5.        ,  0.43853894, -3.08497034, -5.        ,  1.74369604,  1.36896176, -1.66046589, -5.        ]"
3,256,132067.50268768502,23520111,CEM,"[ 4.03339153, -4.12507933, -4.37177177, -0.99008978, -0.42019321,  0.43109714, -0.9741024 ,  2.17242745, -0.48945593,  3.47166727]"
4,320,80868.50558440543,23520111,CEM,"[ 2.92590748, -1.5676902 , -0.98778874,  2.16635441, -3.99529997, -3.29401105,  3.94506223,  1.58710624,  1.4473684 ,  0.80904761]"
5,384,58553.763512718244,23520111,CEM,"[ 0.15864977,  0.74329681, -3.71367121,  0.88044837, -1.09546237,  1.184826  , -4.45919876,  0.91913915,  1.65211253,  1.57003603]"
6,448,58553.763512718244,23520111,CEM,"[ 0.15864977,  0.74329681, -3.71367121,  0.88044837, -1.09546237,  1.184826  , -4.45919876,  0.91913915,  1.65211253,  1.57003603]"
7,512,50465.74513652653,23520111,CEM,"[ 0.30715997, -2.05062997, -2.22139398, -0.45527187, -2.05926265, -2.15217871,  0.89245618,  2.74063767, -3.51536808, -3.25327363]"
8,576,24380.906377311047,23520111,CEM,"[ 1.09259006,  1.59590053, -3.0576428 ,  2.13027964, -3.00394259,  0.3918333 , -0.52928654,  1.683227  , -1.42358115, -0.75651894]"
9,640,24380.906377311047,23520111,CEM,"[ 1.09259006,  1.59590053, -3.0576428 ,  2.13027964, -3.00394259,  0.3918333 , -0.52928654,  1.683227  , -1.42358115, -0.75651894]"
10,704,23708.541477067312,23520111,CEM,"[ 0.4180067 ,  0.58643609, -3.53133618,  1.16127659,  0.28674285, -1.06736006,  3.12891209,  1.11964192, -1.12653756, -1.26171039]"
11,768,5412.04002292719,23520111,CEM,"[ 0.38483143, -0.84141077, -1.54652191, -1.51195662,  1.19052785, -0.71090404,  1.09572708,  0.99983399, -1.93426526, -0.47903696]"
12,832,5412.04002292719,23520111,CEM,"[ 0.38483143, -0.84141077, -1.54652191, -1.51195662,  1.19052785, -0.71090404,  1.09572708,  0.99983399, -1.93426526, -0.47903696]"
13,896,5412.04002292719,23520111,CEM,"[ 0.38483143, -0.84141077, -1.54652191, -1.51195662,  1.19052785, -0.71090404,  1.09572708,  0.99983399, -1.93426526, -0.47903696]"
14,960,3481.636332427073,23520111,CEM,"[ 1.27672243, -1.43778548, -1.89125895,  1.65439239,  0.69701924, -0.10927267, -1.05375311,  0.79693618,  0.37248597,  0.02493925]"
15,1024,3481.636332427073,23520111,CEM,"[ 1.27672243, -1.43778548, -1.89125895,  1.65439239,  0.69701924, -0.10927267, -1.05375311,  0.79693618,  0.37248597,  0.02493925]"
16,1088,3481.636332427073,23520111,CEM,"[ 1.27672243, -1.43778548, -1.89125895,  1.65439239,  0.69701924, -0.10927267, -1.05375311,  0.79693618,  0.37248597,  0.02493925]"
17,1152,1660.360084769697,23520111,CEM,"[-1.16182824, -1.03385692,  0.12064504, -0.45672964,  1.16744428, -0.42219224, -0.68557705,  1.32283053,  0.1537659 , -1.20072432]"
18,1216,1412.6143788909756,23520111,CEM,"[ 1.36118813,  0.57629533,  0.81784931,  1.45305813,  0.23802579, -0.92512899, -0.50840493,  1.59337436,  0.87557246, -0.06279431]"
19,1280,1330.302162984151,23520111,CEM,"[ 1.35813807,  0.3229036 , -0.0031342 , -0.48983021, -0.72943711, -0.57202939, -1.50277139,  0.2038049 ,  0.9576407 ,  0.83617854]"
20,1344,875.2403603362327,23520111,CEM,"[ 0.86168763,  0.00534856, -0.30006656,  0.14774796, -1.46052658,  0.2328593 , -0.83117014,  0.5664098 ,  0.14195676, -1.13411386]"
