Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,128,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
1,256,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
2,384,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
3,512,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
4,640,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
5,768,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
6,896,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
7,1024,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
8,1152,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
9,1280,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
10,1408,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
11,1536,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
12,1664,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
13,1792,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
14,1920,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
15,2048,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
16,2176,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
17,2304,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
18,2432,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
19,2560,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
20,2688,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
21,2816,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
22,2944,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
23,3072,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
24,3200,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
25,3328,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
26,3456,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
27,3584,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
28,3712,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
29,3840,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
30,3968,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
31,4096,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
32,4224,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
33,4352,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
34,4480,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
35,4608,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
36,4736,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
37,4864,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
38,4992,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
39,5120,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
40,5248,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
41,5376,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
42,5504,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
43,5632,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
44,5760,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
45,5888,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
46,6016,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
47,6144,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
48,6272,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
49,6400,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
50,6528,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
51,6656,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
52,6784,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
53,6912,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
54,7040,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
55,7168,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
56,7296,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
57,7424,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
58,7552,19.166996800905796,23520115,DE,"[  0.94598822,   2.74020865, -13.64627059,  19.51281151,  11.21019752,   4.02608732,   3.7624671 ,   5.15077972,  20.11692152,   6.98617406]"
