Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,64,11.585955033238562,23520112,CEM,"[-3.01168531,  4.85061034]"
1,128,10.311569656062039,23520112,CEM,"[4.23478045, 1.07954861]"
2,192,10.311569656062039,23520112,CEM,"[4.23478045, 1.07954861]"
3,256,5.7607227358771915,23520112,CEM,"[-0.21344251,  1.92483047]"
4,320,4.429297168722972,23520112,CEM,"[-0.95995418,  0.42143611]"
5,384,4.429297168722972,23520112,CEM,"[-0.95995418,  0.42143611]"
6,448,4.429297168722972,23520112,CEM,"[-0.95995418,  0.42143611]"
7,512,4.429297168722972,23520112,CEM,"[-0.95995418,  0.42143611]"
8,576,4.429297168722972,23520112,CEM,"[-0.95995418,  0.42143611]"
9,640,4.429297168722972,23520112,CEM,"[-0.95995418,  0.42143611]"
10,704,4.429297168722972,23520112,CEM,"[-0.95995418,  0.42143611]"
11,768,3.423558819415178,23520112,CEM,"[0.60978089, 0.12058312]"
12,832,3.423558819415178,23520112,CEM,"[0.60978089, 0.12058312]"
13,896,3.423558819415178,23520112,CEM,"[0.60978089, 0.12058312]"
14,960,3.423558819415178,23520112,CEM,"[0.60978089, 0.12058312]"
15,1024,3.2589238529336133,23520112,CEM,"[-0.02856573,  1.1152654 ]"
16,1088,3.2589238529336133,23520112,CEM,"[-0.02856573,  1.1152654 ]"
17,1152,3.2589238529336133,23520112,CEM,"[-0.02856573,  1.1152654 ]"
18,1216,2.380585172211458,23520112,CEM,"[-0.23921005, -0.20128063]"
19,1280,0.2556491636866842,23520112,CEM,"[-0.05868363,  0.00323945]"
20,1344,0.2556491636866842,23520112,CEM,"[-0.05868363,  0.00323945]"
21,1408,0.2556491636866842,23520112,CEM,"[-0.05868363,  0.00323945]"
22,1472,0.1679762435962826,23520112,CEM,"[0.00359487, 0.04242304]"
23,1536,0.1679762435962826,23520112,CEM,"[0.00359487, 0.04242304]"
24,1600,0.1679762435962826,23520112,CEM,"[0.00359487, 0.04242304]"
25,1664,0.1679762435962826,23520112,CEM,"[0.00359487, 0.04242304]"
26,1728,0.1679762435962826,23520112,CEM,"[0.00359487, 0.04242304]"
27,1792,0.1679762435962826,23520112,CEM,"[0.00359487, 0.04242304]"
28,1856,0.1679762435962826,23520112,CEM,"[0.00359487, 0.04242304]"
29,1920,0.1679762435962826,23520112,CEM,"[0.00359487, 0.04242304]"
30,1984,0.1679762435962826,23520112,CEM,"[0.00359487, 0.04242304]"
31,2000,0.1679762435962826,23520112,CEM,"[0.00359487, 0.04242304]"
