Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,64,20.421034607672826,23520117,CEM,"[ 16.50063285,   5.08748021, -32.        ,  -1.93290181,  30.89402331, -32.        ,  -0.98856561, -32.        , -13.05368225,  32.        ]"
1,128,20.278945430060066,23520117,CEM,"[ 23.95881959,  16.83312058,  -7.13496803,  31.18560314,  12.95286056, -32.        , -32.        , -32.        , -20.05707444,  32.        ]"
2,192,20.278945430060066,23520117,CEM,"[ 23.95881959,  16.83312058,  -7.13496803,  31.18560314,  12.95286056, -32.        , -32.        , -32.        , -20.05707444,  32.        ]"
3,256,20.25405180027475,23520117,CEM,"[  1.87968307,  -0.45643822,  -9.2019041 ,  20.03778136,  -0.66459975, -14.97318623,  -9.4066687 , -27.37963849, -14.82588751,   8.97889019]"
4,320,20.25405180027475,23520117,CEM,"[  1.87968307,  -0.45643822,  -9.2019041 ,  20.03778136,  -0.66459975, -14.97318623,  -9.4066687 , -27.37963849, -14.82588751,   8.97889019]"
5,384,19.98951042056893,23520117,CEM,"[  2.9475831 , -14.49622016, -16.13947765,   1.03634279,   1.26995762, -12.2469184 , -32.        , -10.13747593,   5.06680322,   2.51015902]"
6,448,19.98951042056893,23520117,CEM,"[  2.9475831 , -14.49622016, -16.13947765,   1.03634279,   1.26995762, -12.2469184 , -32.        , -10.13747593,   5.06680322,   2.51015902]"
7,512,17.58156721300451,23520117,CEM,"[ 16.21131007,  -2.30611513,  10.05090817,   6.08225985,  -7.08102359, -11.19147279,  -6.08441656,  -0.02559703,  -5.86868553,   9.46638442]"
8,576,17.330219604358202,23520117,CEM,"[ 9.79381502e+00,  4.69406562e+00, -3.35777848e+00, -2.82186367e+00,  2.48491032e+00, -8.54726852e+00, -7.82742113e-03, -1.79756504e+01,  3.93456107e+00, -7.08388906e+00]"
9,640,17.330219604358202,23520117,CEM,"[ 9.79381502e+00,  4.69406562e+00, -3.35777848e+00, -2.82186367e+00,  2.48491032e+00, -8.54726852e+00, -7.82742113e-03, -1.79756504e+01,  3.93456107e+00, -7.08388906e+00]"
10,704,16.866947288958983,23520117,CEM,"[ -2.44564039, -12.99085396,  -1.08310936,  13.10797781,   6.3244384 ,   8.17023802,  -4.53904192,  -2.53400566,   2.23602187,   1.60722186]"
11,768,15.499967602081515,23520117,CEM,"[ 6.5898727 , -4.00097631, -9.54765619, -0.87981041, -8.20427945,  0.22427362, -7.58964672,  1.83101123,  7.45857911, -2.10350635]"
12,832,15.499967602081515,23520117,CEM,"[ 6.5898727 , -4.00097631, -9.54765619, -0.87981041, -8.20427945,  0.22427362, -7.58964672,  1.83101123,  7.45857911, -2.10350635]"
13,896,13.827771624376801,23520117,CEM,"[-6.67745038, -3.06968665, -4.01172372, -5.27432423, -0.76044648,  4.68826585, -5.77638506,  5.01237345,  3.47695378,  5.76349298]"
14,960,12.843538723084126,23520117,CEM,"[ 4.73877993,  0.98360875,  7.42885958, -1.46854538,  3.91921499, -2.72189967,  1.34121761,  2.1872435 , -7.11937355, -2.26890652]"
15,1024,12.843538723084126,23520117,CEM,"[ 4.73877993,  0.98360875,  7.42885958, -1.46854538,  3.91921499, -2.72189967,  1.34121761,  2.1872435 , -7.11937355, -2.26890652]"
16,1088,12.843538723084126,23520117,CEM,"[ 4.73877993,  0.98360875,  7.42885958, -1.46854538,  3.91921499, -2.72189967,  1.34121761,  2.1872435 , -7.11937355, -2.26890652]"
17,1152,8.783291085468495,23520117,CEM,"[ 3.83255977,  0.9499401 , -1.41573448, -0.19549454,  0.24306792,  1.90199143, -2.90118416, -3.82759731,  2.34072369, -2.11498516]"
18,1216,8.783291085468495,23520117,CEM,"[ 3.83255977,  0.9499401 , -1.41573448, -0.19549454,  0.24306792,  1.90199143, -2.90118416, -3.82759731,  2.34072369, -2.11498516]"
19,1280,8.783291085468495,23520117,CEM,"[ 3.83255977,  0.9499401 , -1.41573448, -0.19549454,  0.24306792,  1.90199143, -2.90118416, -3.82759731,  2.34072369, -2.11498516]"
20,1344,8.44577805216489,23520117,CEM,"[ 0.34576493,  1.04516413, -1.17631895,  1.45272342, -4.45421913, -1.97950039, -1.24463127,  2.09507749, -0.98113988, -3.20576349]"
21,1408,8.44577805216489,23520117,CEM,"[ 0.34576493,  1.04516413, -1.17631895,  1.45272342, -4.45421913, -1.97950039, -1.24463127,  2.09507749, -0.98113988, -3.20576349]"
22,1472,8.44577805216489,23520117,CEM,"[ 0.34576493,  1.04516413, -1.17631895,  1.45272342, -4.45421913, -1.97950039, -1.24463127,  2.09507749, -0.98113988, -3.20576349]"
23,1536,7.843087752252956,23520117,CEM,"[ 1.5790426 ,  0.8815124 , -3.34054922,  3.36772952, -2.09741906, -2.03149009, -0.83520686,  0.9098885 , -0.20881641, -0.74057457]"
24,1600,4.850131259527387,23520117,CEM,"[-0.13111471, -0.9195303 ,  1.2027355 , -1.99751714, -1.10635984, -1.09084059,  0.654816  , -0.11635028,  0.28944081, -0.57745648]"
25,1664,4.850131259527387,23520117,CEM,"[-0.13111471, -0.9195303 ,  1.2027355 , -1.99751714, -1.10635984, -1.09084059,  0.654816  , -0.11635028,  0.28944081, -0.57745648]"
26,1728,4.850131259527387,23520117,CEM,"[-0.13111471, -0.9195303 ,  1.2027355 , -1.99751714, -1.10635984, -1.09084059,  0.654816  , -0.11635028,  0.28944081, -0.57745648]"
27,1792,4.850131259527387,23520117,CEM,"[-0.13111471, -0.9195303 ,  1.2027355 , -1.99751714, -1.10635984, -1.09084059,  0.654816  , -0.11635028,  0.28944081, -0.57745648]"
28,1856,4.850131259527387,23520117,CEM,"[-0.13111471, -0.9195303 ,  1.2027355 , -1.99751714, -1.10635984, -1.09084059,  0.654816  , -0.11635028,  0.28944081, -0.57745648]"
29,1920,4.850131259527387,23520117,CEM,"[-0.13111471, -0.9195303 ,  1.2027355 , -1.99751714, -1.10635984, -1.09084059,  0.654816  , -0.11635028,  0.28944081, -0.57745648]"
30,1984,4.689652744771863,23520117,CEM,"[-1.11386693, -1.00841105,  1.03313091,  0.48210817, -0.99931718, -0.73331215,  0.18351213, -0.16895601,  0.69118171, -1.44150843]"
31,2048,4.689652744771863,23520117,CEM,"[-1.11386693, -1.00841105,  1.03313091,  0.48210817, -0.99931718, -0.73331215,  0.18351213, -0.16895601,  0.69118171, -1.44150843]"
32,2112,4.689652744771863,23520117,CEM,"[-1.11386693, -1.00841105,  1.03313091,  0.48210817, -0.99931718, -0.73331215,  0.18351213, -0.16895601,  0.69118171, -1.44150843]"
33,2176,4.555429521277446,23520117,CEM,"[-0.31349557,  0.01465875,  0.20716598,  0.21498862, -0.63131589, -0.30615833, -1.11858764,  0.86219331,  1.72804209, -1.11926052]"
34,2240,4.2568613891310285,23520117,CEM,"[ 1.63293323,  0.77926908, -1.13774597,  1.06437717,  0.22015808, -0.00616534,  0.00622554,  0.07600036,  0.32501819,  0.39795145]"
35,2304,3.592901217854451,23520117,CEM,"[ 1.07470361e+00, -1.72873144e-01, -2.97787273e-01,  9.97222869e-01,  3.07997917e-01, -2.48945525e-01,  3.56382201e-01, -3.34041902e-04, -9.18159594e-01, -2.50542056e-01]"
36,2368,3.592901217854451,23520117,CEM,"[ 1.07470361e+00, -1.72873144e-01, -2.97787273e-01,  9.97222869e-01,  3.07997917e-01, -2.48945525e-01,  3.56382201e-01, -3.34041902e-04, -9.18159594e-01, -2.50542056e-01]"
