Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,16,12.998539294325674,23520108,CEM,"[-1.83257641,  3.13528809]"
1,32,12.998539294325674,23520108,CEM,"[-1.83257641,  3.13528809]"
2,48,12.998539294325674,23520108,CEM,"[-1.83257641,  3.13528809]"
3,64,4.252186104564747,23520108,CEM,"[1.78986863, 3.39411053]"
4,80,4.252186104564747,23520108,CEM,"[1.78986863, 3.39411053]"
5,96,4.252186104564747,23520108,CEM,"[1.78986863, 3.39411053]"
6,112,4.09015558036534,23520108,CEM,"[2.69897669, 7.3941854 ]"
7,128,4.089001314402182,23520108,CEM,"[-1.00731743,  1.03911749]"
8,144,4.089001314402182,23520108,CEM,"[-1.00731743,  1.03911749]"
9,160,4.089001314402182,23520108,CEM,"[-1.00731743,  1.03911749]"
10,176,4.089001314402182,23520108,CEM,"[-1.00731743,  1.03911749]"
11,192,4.089001314402182,23520108,CEM,"[-1.00731743,  1.03911749]"
12,208,1.132297694887894,23520108,CEM,"[0.37182313, 0.22414141]"
13,224,1.132297694887894,23520108,CEM,"[0.37182313, 0.22414141]"
14,240,0.7877633001014305,23520108,CEM,"[1.03140491, 1.15249654]"
15,256,0.7877633001014305,23520108,CEM,"[1.03140491, 1.15249654]"
16,272,0.7877633001014305,23520108,CEM,"[1.03140491, 1.15249654]"
17,288,0.7877633001014305,23520108,CEM,"[1.03140491, 1.15249654]"
18,304,0.7877633001014305,23520108,CEM,"[1.03140491, 1.15249654]"
19,320,0.7877633001014305,23520108,CEM,"[1.03140491, 1.15249654]"
20,336,0.7877633001014305,23520108,CEM,"[1.03140491, 1.15249654]"
21,352,0.7877633001014305,23520108,CEM,"[1.03140491, 1.15249654]"
22,368,0.7877633001014305,23520108,CEM,"[1.03140491, 1.15249654]"
23,384,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
24,400,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
25,416,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
26,432,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
27,448,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
28,464,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
29,480,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
30,496,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
31,512,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
32,528,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
33,544,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
34,560,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
35,576,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
36,592,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
37,608,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
38,624,0.4275026544225624,23520108,CEM,"[0.54454664, 0.24961997]"
39,640,0.2934455162799858,23520108,CEM,"[0.53432851, 0.25783105]"
40,656,0.2934455162799858,23520108,CEM,"[0.53432851, 0.25783105]"
41,672,0.2934455162799858,23520108,CEM,"[0.53432851, 0.25783105]"
42,688,0.2934455162799858,23520108,CEM,"[0.53432851, 0.25783105]"
43,704,0.20934990166717585,23520108,CEM,"[0.56056839, 0.30148947]"
44,720,0.20934990166717585,23520108,CEM,"[0.56056839, 0.30148947]"
45,736,0.20934990166717585,23520108,CEM,"[0.56056839, 0.30148947]"
46,752,0.20934990166717585,23520108,CEM,"[0.56056839, 0.30148947]"
47,768,0.20934990166717585,23520108,CEM,"[0.56056839, 0.30148947]"
