Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,128,12.396590905927402,23520113,DE,"[-0.97265034,  5.727994  ]"
1,256,7.184076904509784,23520113,DE,"[-1.78844116,  2.00577059]"
2,384,4.2800675529819685,23520113,DE,"[-1.13550213, -0.9310353 ]"
3,512,3.573773549412952,23520113,DE,"[0.17496009, 0.71131193]"
4,640,3.573773549412952,23520113,DE,"[0.17496009, 0.71131193]"
5,768,3.573773549412952,23520113,DE,"[0.17496009, 0.71131193]"
6,896,3.573773549412952,23520113,DE,"[0.17496009, 0.71131193]"
7,1024,3.573773549412952,23520113,DE,"[0.17496009, 0.71131193]"
8,1152,1.722915480883707,23520113,DE,"[-0.07958466,  0.22729739]"
9,1280,1.722915480883707,23520113,DE,"[-0.07958466,  0.22729739]"
10,1408,1.722915480883707,23520113,DE,"[-0.07958466,  0.22729739]"
11,1536,1.722915480883707,23520113,DE,"[-0.07958466,  0.22729739]"
12,1664,1.1941897579251415,23520113,DE,"[0.17767518, 0.03447097]"
13,1792,1.1941897579251415,23520113,DE,"[0.17767518, 0.03447097]"
14,1920,1.1941897579251415,23520113,DE,"[0.17767518, 0.03447097]"
15,2000,1.1941897579251415,23520113,DE,"[0.17767518, 0.03447097]"
