Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,16,116.58449927102578,23520114,DE,"[-0.12007541, -0.72866169,  0.8268591 , -2.38446226, -0.09617415, -3.52119685, -2.70876292, -2.98241595, -0.23255802,  0.06703221]"
1,32,116.58449927102578,23520114,DE,"[-0.12007541, -0.72866169,  0.8268591 , -2.38446226, -0.09617415, -3.52119685, -2.70876292, -2.98241595, -0.23255802,  0.06703221]"
2,48,116.58449927102578,23520114,DE,"[-0.12007541, -0.72866169,  0.8268591 , -2.38446226, -0.09617415, -3.52119685, -2.70876292, -2.98241595, -0.23255802,  0.06703221]"
3,64,116.58449927102578,23520114,DE,"[-0.12007541, -0.72866169,  0.8268591 , -2.38446226, -0.09617415, -3.52119685, -2.70876292, -2.98241595, -0.23255802,  0.06703221]"
4,80,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
5,96,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
6,112,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
7,128,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
8,144,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
9,160,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
10,176,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
11,192,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
12,208,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
13,224,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
14,240,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
15,256,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
16,272,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
17,288,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
18,304,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
19,320,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
20,336,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
21,352,91.18324476206897,23520114,DE,"[ 3.06129106, -0.03361334,  1.94428015,  2.24924058, -2.24124558, -2.58721403, -0.87171426, -0.96598147, -3.04503223, -2.1175135 ]"
22,368,69.8377424859182,23520114,DE,"[ 2.94279264,  2.02138586,  1.04831721, -0.02038878, -1.19641832, -0.94803089, -0.48631604, -0.19534812, -0.16995465, -2.83208243]"
23,384,69.8377424859182,23520114,DE,"[ 2.94279264,  2.02138586,  1.04831721, -0.02038878, -1.19641832, -0.94803089, -0.48631604, -0.19534812, -0.16995465, -2.83208243]"
24,400,69.8377424859182,23520114,DE,"[ 2.94279264,  2.02138586,  1.04831721, -0.02038878, -1.19641832, -0.94803089, -0.48631604, -0.19534812, -0.16995465, -2.83208243]"
25,416,69.8377424859182,23520114,DE,"[ 2.94279264,  2.02138586,  1.04831721, -0.02038878, -1.19641832, -0.94803089, -0.48631604, -0.19534812, -0.16995465, -2.83208243]"
26,432,69.8377424859182,23520114,DE,"[ 2.94279264,  2.02138586,  1.04831721, -0.02038878, -1.19641832, -0.94803089, -0.48631604, -0.19534812, -0.16995465, -2.83208243]"
27,448,69.8377424859182,23520114,DE,"[ 2.94279264,  2.02138586,  1.04831721, -0.02038878, -1.19641832, -0.94803089, -0.48631604, -0.19534812, -0.16995465, -2.83208243]"
28,464,69.8377424859182,23520114,DE,"[ 2.94279264,  2.02138586,  1.04831721, -0.02038878, -1.19641832, -0.94803089, -0.48631604, -0.19534812, -0.16995465, -2.83208243]"
29,480,69.8377424859182,23520114,DE,"[ 2.94279264,  2.02138586,  1.04831721, -0.02038878, -1.19641832, -0.94803089, -0.48631604, -0.19534812, -0.16995465, -2.83208243]"
30,496,69.8377424859182,23520114,DE,"[ 2.94279264,  2.02138586,  1.04831721, -0.02038878, -1.19641832, -0.94803089, -0.48631604, -0.19534812, -0.16995465, -2.83208243]"
