Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,8,286.77010441840935,23520111,CEM,"[ 471.51263497, -110.17807317, -222.60557293,   45.36846209, -392.85420042, -389.27313559, -110.5114071 ,  600.        , -283.92813426, -313.53623143]"
1,16,264.31780928871103,23520111,CEM,"[ 240.07646137, -188.87521403,  -92.31669109,  -69.70242294, -273.07927427, -390.08164151,  215.88394081,  600.        ,   93.42235711, -551.82434131]"
2,24,114.43295907932247,23520111,CEM,"[ 145.0127393 ,  -19.53771184,  -67.57010523,  123.40519693,  -61.13536934,  -70.42629736,  268.47723545,  443.96139883, -365.50453657,   32.73348957]"
3,32,114.43295907932247,23520111,CEM,"[ 145.0127393 ,  -19.53771184,  -67.57010523,  123.40519693,  -61.13536934,  -70.42629736,  268.47723545,  443.96139883, -365.50453657,   32.73348957]"
4,40,114.43295907932247,23520111,CEM,"[ 145.0127393 ,  -19.53771184,  -67.57010523,  123.40519693,  -61.13536934,  -70.42629736,  268.47723545,  443.96139883, -365.50453657,   32.73348957]"
5,48,114.43295907932247,23520111,CEM,"[ 145.0127393 ,  -19.53771184,  -67.57010523,  123.40519693,  -61.13536934,  -70.42629736,  268.47723545,  443.96139883, -365.50453657,   32.73348957]"
6,56,114.43295907932247,23520111,CEM,"[ 145.0127393 ,  -19.53771184,  -67.57010523,  123.40519693,  -61.13536934,  -70.42629736,  268.47723545,  443.96139883, -365.50453657,   32.73348957]"
7,64,74.51314651020857,23520111,CEM,"[ 174.28886356,  241.09224367,   98.25223642,   12.34499349, -102.92870718, -212.43385   ,  -54.82418008,  199.75863768, -311.26379288,   15.09386885]"
8,72,74.51314651020857,23520111,CEM,"[ 174.28886356,  241.09224367,   98.25223642,   12.34499349, -102.92870718, -212.43385   ,  -54.82418008,  199.75863768, -311.26379288,   15.09386885]"
9,80,52.5753312124391,23520111,CEM,"[ 161.90518441,   80.01877054,  -83.49959615,  113.32578383, -108.76176208, -196.29619754,  168.79475846,  215.48864329, -166.32797965,   30.27739739]"
10,88,52.5753312124391,23520111,CEM,"[ 161.90518441,   80.01877054,  -83.49959615,  113.32578383, -108.76176208, -196.29619754,  168.79475846,  215.48864329, -166.32797965,   30.27739739]"
11,96,52.5753312124391,23520111,CEM,"[ 161.90518441,   80.01877054,  -83.49959615,  113.32578383, -108.76176208, -196.29619754,  168.79475846,  215.48864329, -166.32797965,   30.27739739]"
12,104,51.658542162975216,23520111,CEM,"[ 223.07574323,  -32.74495341,  162.09933417,   99.84625068, -261.81416216, -103.41949443,   24.50577971,   50.68256488, -137.20840142, -119.71513923]"
13,112,48.255529051999225,23520111,CEM,"[ 1.46387272e+02,  7.55105943e+01, -2.54033475e+01,  1.72095953e+02, -2.21370211e+02, -1.11626127e+02, -1.87501620e-01,  1.18141006e+02, -2.21923786e+02, -8.34028062e+01]"
14,120,48.255529051999225,23520111,CEM,"[ 1.46387272e+02,  7.55105943e+01, -2.54033475e+01,  1.72095953e+02, -2.21370211e+02, -1.11626127e+02, -1.87501620e-01,  1.18141006e+02, -2.21923786e+02, -8.34028062e+01]"
15,128,37.00099729881886,23520111,CEM,"[ 122.49799852,   30.70944046,   25.03861976,  120.13278283, -220.87907576,    9.84947578,   27.10372405,  184.86897542,  -87.0878757 , -147.17265013]"
16,136,34.78181793554436,23520111,CEM,"[ 159.57464082,   49.83340179,  -69.65442113,  128.47716223, -189.60383448,  -53.88112076,   57.10190687,  144.79072359, -112.46132124, -101.21090427]"
17,144,34.78181793554436,23520111,CEM,"[ 159.57464082,   49.83340179,  -69.65442113,  128.47716223, -189.60383448,  -53.88112076,   57.10190687,  144.79072359, -112.46132124, -101.21090427]"
18,152,34.78181793554436,23520111,CEM,"[ 159.57464082,   49.83340179,  -69.65442113,  128.47716223, -189.60383448,  -53.88112076,   57.10190687,  144.79072359, -112.46132124, -101.21090427]"
19,160,34.78181793554436,23520111,CEM,"[ 159.57464082,   49.83340179,  -69.65442113,  128.47716223, -189.60383448,  -53.88112076,   57.10190687,  144.79072359, -112.46132124, -101.21090427]"
20,168,29.895358977298585,23520111,CEM,"[  78.33194465,   59.42629537,   64.32541212,  114.7395586 , -195.46654412,  -33.20499756,   38.0280091 ,  149.71794395, -133.21726413,  -87.3614669 ]"
21,176,28.391529690573638,23520111,CEM,"[  96.20569395,   -4.25477554,  -33.1368244 ,  140.07517649, -153.89270967, -110.67149562,  -59.49927499,  187.91886899,  -37.87818828,  -59.91078887]"
22,184,28.391529690573638,23520111,CEM,"[  96.20569395,   -4.25477554,  -33.1368244 ,  140.07517649, -153.89270967, -110.67149562,  -59.49927499,  187.91886899,  -37.87818828,  -59.91078887]"
23,192,28.391529690573638,23520111,CEM,"[  96.20569395,   -4.25477554,  -33.1368244 ,  140.07517649, -153.89270967, -110.67149562,  -59.49927499,  187.91886899,  -37.87818828,  -59.91078887]"
24,200,28.391529690573638,23520111,CEM,"[  96.20569395,   -4.25477554,  -33.1368244 ,  140.07517649, -153.89270967, -110.67149562,  -59.49927499,  187.91886899,  -37.87818828,  -59.91078887]"
25,208,28.00816990986481,23520111,CEM,"[  91.45988278,   39.02370362,   15.83261913,  142.29822051, -126.55045245,  -66.16254646,  -30.17022841,  156.37897867, -146.27646568, -102.42011252]"
26,216,28.00816990986481,23520111,CEM,"[  91.45988278,   39.02370362,   15.83261913,  142.29822051, -126.55045245,  -66.16254646,  -30.17022841,  156.37897867, -146.27646568, -102.42011252]"
27,224,28.00816990986481,23520111,CEM,"[  91.45988278,   39.02370362,   15.83261913,  142.29822051, -126.55045245,  -66.16254646,  -30.17022841,  156.37897867, -146.27646568, -102.42011252]"
28,232,27.071933455385945,23520111,CEM,"[  89.78564538,   20.28395903,  -35.66693789,  137.20303915, -147.26308084,  -90.30692302,  -25.50644903,  179.08264815,  -78.40027896,  -83.70369856]"
29,240,27.071933455385945,23520111,CEM,"[  89.78564538,   20.28395903,  -35.66693789,  137.20303915, -147.26308084,  -90.30692302,  -25.50644903,  179.08264815,  -78.40027896,  -83.70369856]"
30,248,24.945927591983658,23520111,CEM,"[ 112.26808842,   13.72158118,   19.31936573,  140.65338437, -146.35609775,  -76.29801882,  -25.63794364,  118.21930499,  -91.65487071, -111.93943029]"
31,256,24.945927591983658,23520111,CEM,"[ 112.26808842,   13.72158118,   19.31936573,  140.65338437, -146.35609775,  -76.29801882,  -25.63794364,  118.21930499,  -91.65487071, -111.93943029]"
32,264,24.945927591983658,23520111,CEM,"[ 112.26808842,   13.72158118,   19.31936573,  140.65338437, -146.35609775,  -76.29801882,  -25.63794364,  118.21930499,  -91.65487071, -111.93943029]"
33,272,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
34,280,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
35,288,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
36,296,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
37,304,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
38,312,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
39,320,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
40,328,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
41,336,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
42,344,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
43,352,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
44,360,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
45,368,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
46,376,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
47,384,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
48,392,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
49,400,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
50,408,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
51,416,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
52,424,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
53,432,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
54,440,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
55,448,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
56,456,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
57,464,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
58,472,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
59,480,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
60,488,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
61,496,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
62,504,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
63,512,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
64,520,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
65,528,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
66,536,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
67,544,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
68,552,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
69,560,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
70,568,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
71,576,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
72,584,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
73,592,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
74,600,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
75,608,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
76,616,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
77,624,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
78,632,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
79,640,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
80,648,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
81,656,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
82,664,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
83,672,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
84,680,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
85,688,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
86,696,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
87,704,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
88,712,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
89,720,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
90,728,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
91,736,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
92,744,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
93,752,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
94,760,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
95,768,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
96,776,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
97,784,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
98,792,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
99,800,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
100,808,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
101,816,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
102,824,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
103,832,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
104,840,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
105,848,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
106,856,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
107,864,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
108,872,24.567703034806367,23520111,CEM,"[  85.44853213,   28.87179865,  -22.97817251,  149.5143815 , -145.62567467,  -86.90144965,  -37.65644437,  141.63533443,  -91.39957433,  -68.27795654]"
