Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,128,126.74985827097517,23520113,DE,"[-211.94237633,  129.6289818 , -348.05060352, -445.73546517,   82.68550923,   52.09914951,  182.31322815,  -34.19545684, -183.62386124,  209.26109182]"
1,256,126.74985827097517,23520113,DE,"[-211.94237633,  129.6289818 , -348.05060352, -445.73546517,   82.68550923,   52.09914951,  182.31322815,  -34.19545684, -183.62386124,  209.26109182]"
2,384,126.74985827097517,23520113,DE,"[-211.94237633,  129.6289818 , -348.05060352, -445.73546517,   82.68550923,   52.09914951,  182.31322815,  -34.19545684, -183.62386124,  209.26109182]"
3,512,126.74985827097517,23520113,DE,"[-211.94237633,  129.6289818 , -348.05060352, -445.73546517,   82.68550923,   52.09914951,  182.31322815,  -34.19545684, -183.62386124,  209.26109182]"
4,640,126.74985827097517,23520113,DE,"[-211.94237633,  129.6289818 , -348.05060352, -445.73546517,   82.68550923,   52.09914951,  182.31322815,  -34.19545684, -183.62386124,  209.26109182]"
5,768,126.74985827097517,23520113,DE,"[-211.94237633,  129.6289818 , -348.05060352, -445.73546517,   82.68550923,   52.09914951,  182.31322815,  -34.19545684, -183.62386124,  209.26109182]"
6,896,89.44093659079037,23520113,DE,"[  95.70325724, -196.67213276,   50.23171994,   62.63444417, -130.47734377, -302.11440567,  265.7517528 ,  337.48953888,   28.56626393,  -76.57284334]"
7,1024,88.98448165421203,23520113,DE,"[ -93.55709643, -190.1057086 ,  183.91059645, -244.51133364,  -22.98425518,  289.99795066,  268.32570577, -150.12141206,  179.77895508,  -47.67175542]"
8,1152,86.18522022969799,23520113,DE,"[ -38.32658191,  -60.55661888,  163.43688258,  152.31176421,  271.96934644, -191.67793494,  197.01787848,  313.42529179,  168.32303725,   97.20617008]"
9,1280,86.18522022969799,23520113,DE,"[ -38.32658191,  -60.55661888,  163.43688258,  152.31176421,  271.96934644, -191.67793494,  197.01787848,  313.42529179,  168.32303725,   97.20617008]"
10,1408,86.18522022969799,23520113,DE,"[ -38.32658191,  -60.55661888,  163.43688258,  152.31176421,  271.96934644, -191.67793494,  197.01787848,  313.42529179,  168.32303725,   97.20617008]"
11,1536,86.18522022969799,23520113,DE,"[ -38.32658191,  -60.55661888,  163.43688258,  152.31176421,  271.96934644, -191.67793494,  197.01787848,  313.42529179,  168.32303725,   97.20617008]"
12,1664,83.27335529613059,23520113,DE,"[  71.29883813, -335.46769137,   -8.93292384,   15.72342686, -179.53330491, -205.9124206 ,  -43.12524911,  264.67259554,  184.88740838, -174.40598107]"
13,1792,83.27335529613059,23520113,DE,"[  71.29883813, -335.46769137,   -8.93292384,   15.72342686, -179.53330491, -205.9124206 ,  -43.12524911,  264.67259554,  184.88740838, -174.40598107]"
14,1920,42.83569429085069,23520113,DE,"[-203.78753679,   44.69798967,  129.66825448, -192.1430825 ,  174.55248055,  156.25217192,  104.87999141,   31.70447615,   10.47162066,   55.4733866 ]"
15,2048,42.83569429085069,23520113,DE,"[-203.78753679,   44.69798967,  129.66825448, -192.1430825 ,  174.55248055,  156.25217192,  104.87999141,   31.70447615,   10.47162066,   55.4733866 ]"
16,2176,42.83569429085069,23520113,DE,"[-203.78753679,   44.69798967,  129.66825448, -192.1430825 ,  174.55248055,  156.25217192,  104.87999141,   31.70447615,   10.47162066,   55.4733866 ]"
17,2304,42.83569429085069,23520113,DE,"[-203.78753679,   44.69798967,  129.66825448, -192.1430825 ,  174.55248055,  156.25217192,  104.87999141,   31.70447615,   10.47162066,   55.4733866 ]"
18,2432,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
19,2560,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
20,2688,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
21,2816,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
22,2944,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
23,3072,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
24,3200,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
25,3328,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
26,3456,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
27,3584,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
28,3712,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
29,3840,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
30,3968,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
31,4096,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
32,4224,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
33,4352,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
34,4480,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
35,4608,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
36,4736,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
37,4864,41.36310527066165,23520113,DE,"[ -87.92722535,  108.36839332, -288.1160741 ,  -48.74671954,   20.52828985,  198.26751959,  -30.61476982,  -65.56995742, -106.2309978 ,   20.63241411]"
