Generation,Num_of_evaluations,Objective_value_fitness_best_i,Random_Seed,Algorithm,Best_Solution
0,16,8.550380788393847,23520113,DE,"[-0.65085275,  0.66496104]"
1,32,8.550380788393847,23520113,DE,"[-0.65085275,  0.66496104]"
2,48,8.550380788393847,23520113,DE,"[-0.65085275,  0.66496104]"
3,64,4.208418928646284,23520113,DE,"[-0.50269532,  0.39235665]"
4,80,4.208418928646284,23520113,DE,"[-0.50269532,  0.39235665]"
5,96,1.3303032285665346,23520113,DE,"[-0.15193428,  0.0288725 ]"
6,112,1.3303032285665346,23520113,DE,"[-0.15193428,  0.0288725 ]"
7,128,1.3303032285665346,23520113,DE,"[-0.15193428,  0.0288725 ]"
8,144,1.3303032285665346,23520113,DE,"[-0.15193428,  0.0288725 ]"
9,160,1.3303032285665346,23520113,DE,"[-0.15193428,  0.0288725 ]"
10,176,1.3303032285665346,23520113,DE,"[-0.15193428,  0.0288725 ]"
11,192,1.3303032285665346,23520113,DE,"[-0.15193428,  0.0288725 ]"
12,208,1.3303032285665346,23520113,DE,"[-0.15193428,  0.0288725 ]"
13,224,1.3303032285665346,23520113,DE,"[-0.15193428,  0.0288725 ]"
14,240,1.3303032285665346,23520113,DE,"[-0.15193428,  0.0288725 ]"
15,256,1.3303032285665346,23520113,DE,"[-0.15193428,  0.0288725 ]"
16,272,1.1165228668123215,23520113,DE,"[0.14820149, 0.08449065]"
17,288,1.1165228668123215,23520113,DE,"[0.14820149, 0.08449065]"
18,304,1.1165228668123215,23520113,DE,"[0.14820149, 0.08449065]"
19,320,0.8729129622037557,23520113,DE,"[0.12218098, 0.04691987]"
20,336,0.5305518653266886,23520113,DE,"[0.3674937 , 0.09892855]"
21,352,0.5305518653266886,23520113,DE,"[0.3674937 , 0.09892855]"
22,368,0.5305518653266886,23520113,DE,"[0.3674937 , 0.09892855]"
23,384,0.43940567450196666,23520113,DE,"[0.3404475 , 0.10927413]"
24,400,0.43940567450196666,23520113,DE,"[0.3404475 , 0.10927413]"
25,416,0.43940567450196666,23520113,DE,"[0.3404475 , 0.10927413]"
26,432,0.43940567450196666,23520113,DE,"[0.3404475 , 0.10927413]"
